blogs_count,brief_intro,comment_count,concern_count,content,label,followers_count,forward,like,mid,name,time,url
,comment,4.19699E+15,,张艺谋擅长把控大场面，而且是位老摄影师，他总能拍摄出难以想象的宏达气场，再一个他是为颜色大师，他每部电影的颜色调控的非常让人醒目，非常绚丽，是别的导演永远永远都达不到的。。。这种国家任务就应该找张艺谋这样的“天才”，G20峰会文艺演出多么美轮美奂！！！那是普通导演永远也达不到的！,3,,,,4.19694E+15,甜甜的茂茂,2018/1/17 1:35,https://weibo.com/6033124170
8375,凤凰网风直播官方微博,,603,【央视专访张艺谋：平昌“北京8分钟”表演主题基本确定为“2022，相约北京”】2018韩国平昌冬奥会开幕在即，负责执导闭幕式交接仪式“北京8分钟”的张艺谋，正带领主创团队进行赴平昌前的最后彩排。平昌 “北京8分钟”定位是什么？将呈现怎样的表演？来听听他怎么说↓@央视新闻 L央视新闻的秒拍视频 收起全文d,2,138224,1,1,4.1972E+15,风直播,2018/1/17 15:15,
86777,新疆网官方微博,,922,"新疆“高山滑雪种子”滑向北京冬奥会
O新疆“高山滑雪种子”滑向北京冬奥会",2,110267,,,4.21237E+15,新疆网微博,2018/2/28 11:56,
,comment,4.24869E+15,,瘦了好帅,3,,,,4.24868E+15,老马的微博呀,2018/6/8 17:10,https://weibo.com/6098254323
43,北京第五体育文化发展有限公司,,37,伴随着2022年北京冬奥会的成功申办，全民滑雪热度持续“升温”。二月的最后一天，冬天也接近了尾声，今冬你滑雪了吗？,2,11105,,,4.21246E+15,第5体育运动玩乐,2018/2/28 17:55,
19287,知名娱乐博主,156,67,八组热议：平昌冬奥会闭幕式“北京八分钟”首次联合彩排 张艺谋接受采访提到：“我很惊讶，因为没有下雪也没有下雨，为什么场地上突然变滑了，不然我们排练，演员是不会摔倒的”后来张艺谋问了演员才知道场地上几大坨冰附采访链接L新华网的秒拍视频,2,2847914,184,412,4.21057E+15,Rabbit每日爆料,2018/2/23 12:41,
,comment,4.20301E+15,,也该展现点现代的东西了,1,,,,4.20037E+15,runponkyrun,2018/2/2 15:59,https://weibo.com/runponkyrun
,comment,4.19729E+15,,加油，期待，平昌8分钟，2022北京见??????,3,,,,4.19694E+15,go_s05iVY,2018/1/17 21:09,https://weibo.com/3644620597
,comment,4.20225E+15,,跨界冰雪王！,3,,,,4.20224E+15,-MR_LV-,2018/1/31 13:33,https://weibo.com/5676087353
,comment,4.25345E+15,,掷冰壶,2,,,,4.25338E+15,科比梅西谁厉害,2018/6/21 20:59,https://weibo.com/mpenghui
29003,用客观的目光来欣赏世界、用平和的心态来对待生活。提倡三公主义（公平公开公正）呼吁恢复党员干部“吃苦...,,1104,【北京：抓好“三件大事” 打赢“三大攻坚战”】北京市代理市长陈吉宁指出，“三件大事”，就是要精心组织实施新一版北京城市总体规划；以疏解北京非首都功能为“牛鼻子”推动京津冀协同发展；全力筹办好2022年北京冬奥会、冬残奥会。“三大攻坚战”，就是要打好防范化解重大风险攻坚战，重点是防控金融风险，切实加强政府债务管理，打击非法集资等违法违规金融活动，坚决守住不发生系统性金融风险的底线；打好精准脱贫攻坚战；打好污染防治攻坚战，重点是打赢蓝天保卫战、碧水攻坚战、突出问题歼灭战，特别是大气污染防治。 收起全文d,2,4409,,,4.19966E+15,海宁的张正文,2018/1/24 10:16,
,comment,4.21243E+15,, 希望河北靠这个冬奥会，赶紧发展起来，我的大河北,3,,,,4.21243E+15,麻利哄哄嘿 ,2018/2/28 16:22,https://weibo.com/u/2943201083?refer_flag=1001030106_
26345,寿光市广播电视台,,892,【北京延庆冬奥村等26个冬奥工程年内开工】北京2022年冬奥会场馆及配套设施建设计划发布。今年，延庆冬奥村等26个冬奥工程将开工，国家速滑馆、冬运中心综训馆将完成主体封顶。,2,1328398,,1,4.24602E+15,寿光市广播电视台,2018/6/1 8:21,
,comment,4.2004E+15,,2.15关晓彤,2,,,,4.20039E+15,曹孟孟同学,2018/1/26 11:10,https://weibo.com/qiaochun18775272
,comment,4.20237E+15,,为老大疯狂打电话[加油][加油][加油],3,,,,4.20227E+15,k雨落珈蓝,2018/1/31 21:55,https://weibo.com/5583896737
,comment,4.2023E+15,,夏季转冬季的很多吧。。尤其雪车这个项目,2,,,,4.20227E+15,清心不要寡欲,2018/2/5 11:25,
,comment,4.20257E+15,,这个是啥项目？不过还是希望转型成功，至少还能在电视上继续看到你，加油！@很奇怪我很爱很爱sun杨  ,3,,,,4.20227E+15,越努力越幸运的星星,2018/2/1 11:04,https://weibo.com/3033928863
,comment,4.21246E+15,,郎朗老师是文体爱好者，我也是。可惜当时8分钟没有看到电视直播??,1,,,,4.21245E+15,根秋lamu,第24楼 2018-2-28 18:21,https://weibo.com/5388716899
,comment,4.24868E+15,,皓哥负责啥？,2,,,,4.24868E+15,JESSIE_PANDA_,2018/6/8 16:52,https://weibo.com/jazzicpanda
,comment,4.2193E+15,,关于这件事，你们怎么看？如果#李琰#真的卸任，你们认为谁能担起中国短道队掌舵人的重任？@短道速滑冰迷会 @短道速滑加油站 @短道王濛 @刘星宇 #短道速滑#,2,,,,4.21929E+15,蚊子能不能吃橙子,2018/3/19 14:54,https://weibo.com/2281551263
,comment,4.21249E+15,,关键时刻显身手,3,,,,4.21248E+15,程程200303,2018/2/28 19:47,https://weibo.com/5669264635
,comment,4.1972E+15,,只有张艺谋才能导出彰显大国恢宏气势的8分钟！,3,,,,4.19694E+15,一代名鸡6459491829,2018/1/17 15:07,https://weibo.com/6459491829
,comment,4.20267E+15,,萌哥加油，棒棒哒,3,,,,4.20227E+15,如深海般蓝i,2018/2/1 17:32,https://weibo.com/5540097169
4580,时尚博主,1609,666,发布了头条文章：《超燃！北京8分钟！让我们相约2022冬奥会》 O超燃！北京8分钟！让我们相约2022冬奥会,2,3644331,1144,1226,4.21275E+15,黄星星fanfan,2018/3/1 13:17,
,comment,4.25339E+15,,手上功夫得了，来冰壶吧，智慧！,2,,,,4.25338E+15,在糖果盒看演唱会,2018/6/21 16:50,https://weibo.com/5401379024
,comment,4.24605E+15,,加油下去有道理。。,3,,,,4.24603E+15,英耀这,2018/6/1 10:54,https://weibo.com/6411109327
,comment,4.25172E+15,, 是，为欢呼而欢呼，想醉倒在这种集体疯狂里啊,2,,,,4.25171E+15,独饮橙汁 ,2018/6/17 1:59,https://weibo.com/u/3515420165?refer_flag=1001030106_
23886,数英官方微博-整合营销智慧,,933,"前天，平昌奥运会闭幕，「北京 8 分钟」过后，冬奥会将进入「北京时间」。
不过，你有没有想过一个问题：【不办奥运会的时候，那些花巨资修建的奥运场馆，都会经历什么？】O网页链接",2,51843,,,4.21283E+15,数英DIGITALING,2018/3/1 18:30,
,comment,4.21143E+15,,为什么我是含着泪看完的有种喘不出气的感觉太激动了！,3,,,,4.21142E+15,时尚达人_Aiy缘缘,2018/2/25 21:36,https://weibo.com/5288738987
27325,成都传媒集团成都商报红星新闻,1,715,#红星原创# 【“武林高手”跨界冬奥项目，跳水的体操的也来了，他们真的先天不凡】最近一则新闻在网上引起了不小的关注。据河南媒体报道，7月30日一大早，23位来自嵩山少林寺武僧团培训基地的学员，前往北京进行自由式滑雪等项目的初步培训，有望代表中国参加2022年北京冬奥会。这篇文章的配图，是少林武僧在雪地中练武的场景。很多网友都表示惊叹，少林武术博大精深，武僧竟然跟八竿子打不着的冬奥会都能扯上关系。不过，红星新闻记者通过采访获知，这些通过首次选拔，前往北京进行初步培训的，都是武校学员，并非大家认为的“少林寺武僧”，除了文章中提到的嵩山少林寺武僧团培训基地之外，包括塔沟武校在内的众多河南省武校，都有学员被选中。 O“武林高手”跨界冬奥项目，跳水的体操的也来了，他们真的先天不凡 收起全文d,2,2647361,,3,4.2683E+15,红星新闻,2018/8/1 19:56,
,comment,4.21969E+15,,#王濛# 之前看过王濛的比赛，和在队里的协调能力，包括对战术分析的能力，确实很厉害,3,,,,4.21929E+15,安于心0709,2018/3/20 16:55,https://weibo.com/6505880911
,comment,4.20636E+15,,加油，为中国刚起步的钢架学车做出一番贡献??????,3,,,,4.20227E+15,DoubleZ_AndX,2018/2/11 21:47,https://weibo.com/5678433370
,comment,4.20259E+15,,太厉害了,3,,,,4.20227E+15,护诗远航,2018/2/1 12:14,https://weibo.com/5616141334
206,她还没有填写个人简介,,305,"终于官宣啦⊙▽⊙
希望天天外训一切顺利 要再次刷新我国记录啊
可以说是非常期待北京冬奥会了",2,68,,1,4.24516E+15,辛德瑞拉家的南瓜精,2018/5/29 23:22,
1256,运动博主,,73,"#平昌冬奥##2018冬奥会##北京八分钟# 【回顾平昌冬奥会】
18年冬奥会已正式落幕，@武大靖 @Allen韩聪 @Guile隋文静 @金博洋的天天 @周洋咩咩 @刘少林shaolin 各位运动健儿的那些激动、精彩的瞬间依然在眼前，还有各位大咖的加油助威@李冰冰 @关晓彤 ，现在起，北京冬奥会正式进入倒计时@北京2022年冬奥会 中国加油[加油][加油][加油] 收起全文d",2,255,,,4.21246E+15,沈阳小豪_PrivateCoach,2018/2/28 18:04,
,comment,4.24606E+15,,哎哟喂,3,,,,4.24603E+15,申觅香斋,2018/6/1 11:03,https://weibo.com/6413853310
,comment,4.21277E+15,,保持身体健康，活到重见光明之日,3,,,,4.21277E+15,北门落虱,2018/3/1 14:43,https://weibo.com/5646481852
,comment,4.23648E+15,,你说小偷跟抢劫犯哪个厉害点,2,,,,4.21242E+15,黄什么丶,2018/5/7 15:47,
,comment,4.25341E+15,,#挑战NBA偶像# 个人觉得我登哥也可以尝试钢架雪车，在赛道上就尽管加速冲刺，遇到紧急情况用别致的大胡子刹车就行了；没有特殊情况的话就一冲到底拿第一了呀@CCTV5,2,,,,4.25338E+15,Mr地表最坑,2018/6/21 17:51,https://weibo.com/6408778454
18473,知名体育博主,,5693,【京冀四地签署联合执法协议保障冬奥会食品药品安全】日前，北京市延庆区与河北省张家口市崇礼区、怀来县、赤城县的食品药品监管部门签署协议，四地将实施问题产品统一下架，违法案件统一查办，推动京津冀地区食品药品协同监管，保障2019北京世界园艺博览会和2022年冬奥会、冬残奥会的食品药品安全。,2,139690,,,4.24509E+15,体育资讯面面观,2018/5/29 19:20,
2048,中国职工文化体育协会官方微博,3,278,"北京冬奥｜专访张艺谋：解不开的奥林匹克缘
2月9日至25日，第23届冬奥会将在韩国平昌举行。25日闭幕式上，冬奥会会旗将从平昌交接给北京。届时，北京将进行8分钟的文艺演出，向全世界发出第24届冬奥会的邀请，冬奥将正式进入“北京时间”。
农历狗年伊始，“北京8分钟”演出团队将奔赴平昌。临行前，节目总导演张艺谋在京接受了媒体的专访，畅谈节目主题和创意。#中国梦·劳动美# #全民微视频# #我就是热门# @张艺谋 L全国职工文体的秒拍视频 收起全文d",2,99737,10,11,4.20194E+15,全国职工文体,2018/1/30 17:36,
,comment,4.20233E+15,,#平昌不平常# #我们加倍努力# 存一个,2,,,,4.20231E+15,何霞-虾说Sports,2018/1/31 19:17,https://weibo.com/hexia921
,comment,4.19907E+15,,就是就是！,3,,,,4.19907E+15,渐入佳境NTJ,2018/1/22 21:24,
,comment,4.27153E+15,, 有原图吗,2,,,,4.24469E+15,笨熊喝小酒 ,2018/8/10 18:11,https://weibo.com/u/3950107751?refer_flag=1001030106_
,comment,4.25369E+15,,加入外籍了就高大上了,2,,,,4.25369E+15,盖-不负责,2018/6/22 12:53,https://weibo.com/gailufeng
,comment,4.19695E+15,,希望你变得越来越优秀,3,,,,4.19694E+15,炘炘008,2018/1/16 22:36,
,comment,4.19973E+15,,我好像看到唐嫣了 ?评论配图,2,,,,4.19948E+15,周织章98,2018/1/24 15:04,https://weibo.com/2547022177
,comment,4.23338E+15,,ab镜头这次要不要了解一下,2,,,,4.23337E+15,SuriSade,2018/4/27 11:34,https://weibo.com/5625090316
3090,娱乐博主,,259,#KST##+9:00# 因为下个月每天要看平昌冬奥会的缘故，所以从今天起自己的作息时间将从以前的北京时间（BST 正八区）调整到韩国标准时间（KST 正九区），也就是每天提前一个小时睡觉，这样也对熬了很久夜的我，身体恢复上有一些帮助，就说这么多，大家晚安！,2,1550,,,4.19622E+15,-Ying-吉米-,2018/1/14 22:44,
706,听老婆话跟党走有饭吃,,56,发表了博文《京张高铁预计明年8月试运行》作为服务于2022年北京冬奥会的国家重点工程，京张高铁多项工程进入关键施工阶段。其中，昌平站将于5月封站改造，预计12月1日地铁13号线将拨入清河站运行……根据O京张高铁预计明年8月试运行,2,33,,,4.23344E+15,angela12211,2018/4/27 15:36,
,comment,4.21249E+15,,真的太棒了,3,,,,4.21245E+15,郁金香110在江湖,第48楼 2018-2-28 19:58,https://weibo.com/5982999509
235757,新浪体育新闻官方微博,310,1973,【张培萌转战钢架雪车 跨界夏奥冬奥的中国第一人！】在2013年莫斯科田径世锦赛男子百米项目中跑出10秒整佳绩的张培萌，已经确定转战冬季项目，他将全新投入的是男子俯式冰橇项目（又称钢架雪车）张培萌是国家田径队顶级运动员中首个正式转战冬季项目的选手，目标将参加2022年的北京冬奥会。期待在冬奥会赛场上看到@张培萌 的身影！ 收起全文d,2,21543936,328,1409,4.20224E+15,新浪体育,2018/1/31 13:00,
,comment,4.2023E+15,,加油,3,,,,4.20227E+15,shuisx,2018/1/31 17:13,https://weibo.com/1736466441
,comment,4.21276E+15,,实力派“老炮儿”就是牛！,3,,,,4.21245E+15,跑男忠实小粉丝7777777,第80楼 2018-3-1 13:45,https://weibo.com/5889941774
,comment,4.21248E+15,,假如你遇到这档子事估计裤子都尿湿了吧 换个角度这两个人很勇敢 不要把人性看得太偏激 每个人的内心深处都有温情的一抹,2,,,,4.21242E+15,粟小豆豆,2018/2/28 19:49,
,comment,4.2487E+15,,整容了,2,,,,4.24868E+15,隋共sk2017,2018/6/8 17:49,https://weibo.com/6222835591
26238,汽车博主,,689,【央视专访张艺谋：平昌“北京8分钟”表演主题基本确定为“2022，相约北京”】2018韩国平昌冬奥会开幕在即，负责执导闭幕式交接仪式“北京8分钟”的张艺谋，正带领主创团队进行赴平昌前的最后彩排。平昌 “北京8分钟”定位是什么？将呈现怎样的表演？来听听他是怎么说的↓（央视记者曹岩）L央视新闻的秒拍视频 收起全文d,2,13912,,,4.19705E+15,榆横青年,2018/1/17 5:37,
,comment,4.25475E+15,,油油带我飞,2,,,,4.25473E+15,深海恐光不了情,2018/6/25 10:41,https://weibo.com/3135683783
,comment,4.19719E+15,,有特么是张艺谋，能不能找点有创意的年轻导演啊,1,,,,4.19694E+15,远寺钟声带斜阳,2018/1/17 14:33,https://weibo.com/2397295595
,comment,4.20236E+15,,真战士,3,,,,4.20227E+15,围城外的OMG,2018/1/31 21:16,https://weibo.com/2396047713
63388,Real,,1920,【国家速滑馆正在建设中】2018年6月12日，记者探访了国家速滑馆施工现场，建设者们奋战在建设一线。据了解，北京冬奥会标志性建筑——国家速滑馆的部分区域实现正负零施工，国家速滑馆已“破土而出”。按照计划，今年6月底国家速滑馆将完成全部地下结构施工，开始进入地上主体结构施工阶段。今年9月完成主体结构，国家速滑馆将“拔地而起”。 O国家速滑馆正在建设中 收起全文d,2,4494,,,4.25018E+15,StevenHong6528,2018/6/12 20:22,
